time,round,nbMessages
128,7,120400
127,7,120400
126,5,120400
120,6,120400
125,5,120400
134,7,120400
125,7,120400
138,8,120400
166,6,120400
128,6,120400
119,7,120400
122,6,120400
114,6,120400
120,6,120400
128,6,120400
0,7,132720
0,7,132720
0,6,132720
0,5,132720
0,7,132720
0,7,132720
0,7,132720
0,7,132720
0,7,132720
0,7,132720
0,7,132720
0,7,132720
0,7,132720
0,6,132720
0,8,132720
0,6,132720
0,6,132720
0,7,132720
0,7,132720
0,7,132720
0,6,132720
0,7,132720
0,6,132720
0,6,132720
0,6,132720
0,6,132720
0,7,132720
0,6,132720
0,6,132720
0,7,132720
0,6,132720
0,7,132720
0,7,132720
0,5,132720
0,6,132720
0,6,132720
0,7,132720
0,6,132720
0,6,132720
0,7,132720
0,7,132720
0,5,132720
0,6,132720
0,6,132720
0,6,132720
0,7,132720
0,6,132720
0,7,132720
0,5,132720
0,7,132720
0,6,132720
165,7,145640
152,7,145640
147,6,145640
155,6,145640
156,6,145640
157,6,145640
176,6,145640
151,7,145640
177,6,145640
211,6,145640
150,6,145640
152,6,145640
140,6,145640
160,6,145640
144,6,145640
144,7,145640
149,6,145640
148,6,145640
165,6,145640
153,8,145640
165,6,145640
157,6,145640
142,7,145640
148,6,145640
147,7,145640
202,6,145640
138,6,145640
151,8,145640
154,6,145640
167,7,145640
148,7,145640
154,7,145640
158,6,145640
164,6,145640
150,6,145640
234,7,145640
202,7,145640
155,7,145640
142,7,145640
129,7,145640
195,5,145640
167,7,145640
130,7,145640
184,7,145640
174,7,145640
134,7,145640
166,8,145640
156,6,145640
193,6,145640
161,8,145640
144,6,145640
0,7,159160
0,6,159160
0,6,159160
0,6,159160
0,6,159160
0,6,159160
0,7,159160
0,6,159160
0,6,159160
0,7,159160
0,6,159160
0,7,159160
0,6,159160
0,8,159160
0,7,159160
0,7,159160
0,6,159160
0,8,159160
0,6,159160
0,8,159160
0,7,159160
0,8,159160
0,8,159160
0,7,159160
0,7,159160
0,7,159160
0,7,159160
0,6,159160
0,6,159160
0,7,159160
0,8,159160
0,6,159160
0,7,159160
0,7,159160
0,6,159160
0,7,159160
0,7,159160
0,7,159160
0,7,159160
0,6,159160
0,7,159160
0,7,159160
0,7,159160
0,8,159160
0,7,159160
0,6,159160
0,7,159160
0,5,159160
0,6,159160
0,6,159160
0,6,159160
163,7,173280
175,6,173280
173,6,173280
225,6,173280
198,7,173280
164,6,173280
214,7,173280
208,7,173280
158,6,173280
164,7,173280
160,8,173280
190,5,173280
188,6,173280
179,7,173280
177,8,173280
163,7,173280
165,8,173280
228,7,173280
170,6,173280
208,6,173280
211,7,173280
171,6,173280
171,7,173280
201,7,173280
162,6,173280
177,9,173280
176,6,173280
161,8,173280
179,5,173280
173,7,173280
215,7,173280
171,6,173280
180,6,173280
158,7,173280
167,7,173280
161,7,173280
178,8,173280
206,7,173280
170,8,173280
165,7,173280
154,6,173280
213,6,173280
150,7,173280
184,7,173280
150,7,173280
168,8,173280
162,6,173280
206,8,173280
158,7,173280
178,6,173280
157,7,173280
0,8,188000
0,7,188000
0,6,188000
0,6,188000
0,8,188000
0,7,188000
0,6,188000
0,6,188000
0,7,188000
0,7,188000
0,8,188000
0,7,188000
0,8,188000
0,7,188000
0,7,188000
0,8,188000
0,6,188000
0,7,188000
0,7,188000
0,8,188000
0,6,188000
0,6,188000
0,7,188000
0,6,188000
0,5,188000
0,7,188000
0,7,188000
0,8,188000
0,7,188000
0,8,188000
0,7,188000
0,6,188000
0,7,188000
0,7,188000
0,8,188000
0,8,188000
0,7,188000
0,7,188000
0,7,188000
0,7,188000
0,6,188000
0,6,188000
0,6,188000
0,6,188000
0,6,188000
0,7,188000
0,8,188000
0,7,188000
0,7,188000
0,6,188000
0,7,188000
213,7,203320
241,6,203320
231,7,203320
222,6,203320
224,7,203320
233,6,203320
237,6,203320
223,7,203320
225,6,203320
236,7,203320
249,7,203320
252,7,203320
209,7,203320
227,7,203320
221,7,203320
238,7,203320
232,7,203320
215,8,203320
246,6,203320
229,6,203320
242,7,203320
237,7,203320
213,6,203320
271,7,203320
235,7,203320
218,7,203320
207,7,203320
234,8,203320
221,7,203320
248,7,203320
224,7,203320
226,7,203320
245,7,203320
223,6,203320
233,6,203320
225,7,203320
246,7,203320
223,7,203320
234,7,203320
236,6,203320
219,7,203320
238,6,203320
227,7,203320
234,7,203320
220,6,203320
213,7,203320
230,6,203320
265,7,203320
226,7,203320
232,8,203320
208,6,203320
0,8,219240
0,8,219240
0,8,219240
0,7,219240
0,7,219240
0,6,219240
0,7,219240
0,6,219240
0,8,219240
0,7,219240
0,7,219240
0,6,219240
0,6,219240
0,7,219240
0,7,219240
0,7,219240
0,7,219240
0,7,219240
0,6,219240
0,7,219240
0,8,219240
0,8,219240
0,7,219240
0,7,219240
0,8,219240
0,8,219240
0,7,219240
0,7,219240
0,8,219240
0,6,219240
0,7,219240
0,7,219240
0,7,219240
0,7,219240
0,6,219240
0,6,219240
0,6,219240
0,6,219240
0,6,219240
0,8,219240
0,7,219240
0,8,219240
0,6,219240
0,7,219240
0,7,219240
0,8,219240
0,7,219240
0,7,219240
0,9,219240
0,7,219240
0,7,219240
271,7,235760
307,6,235760
248,8,235760
268,7,235760
250,7,235760
264,7,235760
247,8,235760
266,8,235760
256,7,235760
257,7,235760
268,7,235760
249,6,235760
270,7,235760
264,8,235760
273,7,235760
264,7,235760
266,8,235760
261,8,235760
258,7,235760
253,7,235760
243,7,235760
280,8,235760
264,7,235760
244,7,235760
258,6,235760
272,7,235760
268,7,235760
256,7,235760
267,7,235760
245,7,235760
254,6,235760
293,7,235760
291,8,235760
243,7,235760
249,7,235760
260,7,235760
271,6,235760
247,7,235760
263,7,235760
271,8,235760
256,6,235760
257,6,235760
270,7,235760
303,8,235760
247,8,235760
306,7,235760
239,7,235760
264,7,235760
261,7,235760
283,7,235760
252,7,235760
0,6,252880
0,7,252880
0,7,252880
0,6,252880
0,7,252880
0,7,252880
0,8,252880
0,7,252880
0,6,252880
0,8,252880
0,7,252880
0,7,252880
0,9,252880
0,7,252880
0,7,252880
0,7,252880
0,7,252880
0,8,252880
0,7,252880
0,7,252880
0,7,252880
0,8,252880
0,8,252880
0,8,252880
0,8,252880
0,8,252880
0,7,252880
0,7,252880
0,7,252880
0,8,252880
0,7,252880
0,8,252880
0,6,252880
0,6,252880
0,7,252880
0,7,252880
0,6,252880
0,9,252880
0,7,252880
0,6,252880
0,6,252880
0,6,252880
0,7,252880
0,6,252880
0,6,252880
0,6,252880
0,7,252880
0,9,252880
0,7,252880
0,6,252880
0,6,252880
296,8,270600
283,6,270600
285,9,270600
276,8,270600
294,7,270600
351,8,270600
295,7,270600
306,8,270600
313,7,270600
293,7,270600
319,6,270600
267,7,270600
296,7,270600
296,8,270600
284,7,270600
304,7,270600
291,7,270600
313,7,270600
293,7,270600
277,8,270600
319,8,270600
293,7,270600
281,7,270600
270,8,270600
303,6,270600
301,7,270600
299,7,270600
322,8,270600
299,6,270600
318,8,270600
347,7,270600
338,8,270600
296,6,270600
318,8,270600
345,6,270600
317,6,270600
341,7,270600
291,8,270600
299,7,270600
329,7,270600
314,8,270600
338,9,270600
343,7,270600
296,7,270600
342,7,270600
311,7,270600
278,7,270600
308,6,270600
314,7,270600
282,7,270600
283,7,270600
0,7,288920
0,8,288920
0,6,288920
0,8,288920
0,7,288920
0,7,288920
0,7,288920
0,8,288920
0,7,288920
0,7,288920
0,8,288920
0,7,288920
0,7,288920
0,8,288920
0,7,288920
0,7,288920
0,7,288920
0,8,288920
0,8,288920
0,7,288920
0,7,288920
0,7,288920
0,9,288920
0,7,288920
0,9,288920
0,7,288920
0,8,288920
0,6,288920
0,8,288920
0,7,288920
0,7,288920
0,7,288920
0,8,288920
0,6,288920
0,8,288920
0,7,288920
0,8,288920
0,9,288920
0,9,288920
0,7,288920
0,8,288920
0,7,288920
0,9,288920
0,7,288920
0,7,288920
0,8,288920
0,8,288920
0,7,288920
0,8,288920
0,8,288920
0,7,288920
336,7,307840
313,8,307840
311,8,307840
331,7,307840
310,7,307840
364,8,307840
335,6,307840
306,6,307840
329,7,307840
325,7,307840
348,8,307840
319,7,307840
343,8,307840
335,7,307840
334,8,307840
398,8,307840
313,6,307840
332,7,307840
356,7,307840
333,9,307840
315,7,307840
333,8,307840
323,7,307840
330,8,307840
336,7,307840
336,7,307840
379,6,307840
352,7,307840
368,7,307840
366,7,307840
344,9,307840
314,7,307840
338,8,307840
336,8,307840
400,7,307840
406,9,307840
330,8,307840
507,7,307840
337,8,307840
420,7,307840
353,8,307840
331,7,307840
385,7,307840
435,8,307840
358,7,307840
359,8,307840
396,7,307840
406,7,307840
446,7,307840
323,7,307840
337,7,307840
0,7,327360
0,9,327360
0,7,327360
0,6,327360
0,8,327360
0,7,327360
0,9,327360
0,7,327360
0,8,327360
0,7,327360
0,7,327360
0,7,327360
0,7,327360
0,7,327360
0,7,327360
0,8,327360
0,7,327360
0,7,327360
0,8,327360
0,8,327360
0,8,327360
0,8,327360
0,6,327360
0,7,327360
0,7,327360
0,7,327360
0,8,327360
0,8,327360
0,8,327360
0,8,327360
0,7,327360
0,8,327360
0,7,327360
0,7,327360
0,8,327360
0,8,327360
0,7,327360
0,8,327360
0,7,327360
0,8,327360
0,7,327360
0,7,327360
0,7,327360
0,6,327360
0,7,327360
0,7,327360
0,8,327360
0,7,327360
0,7,327360
0,7,327360
0,7,327360
387,7,347480
363,7,347480
388,7,347480
402,8,347480
380,7,347480
395,8,347480
410,8,347480
366,8,347480
380,7,347480
485,8,347480
370,8,347480
388,7,347480
383,9,347480
398,8,347480
428,7,347480
350,8,347480
391,6,347480
355,8,347480
420,8,347480
380,8,347480
410,8,347480
377,10,347480
386,8,347480
364,9,347480
369,8,347480
370,8,347480
387,6,347480
362,7,347480
384,7,347480
370,8,347480
350,8,347480
365,7,347480
363,9,347480
406,7,347480
343,7,347480
422,9,347480
362,9,347480
409,8,347480
379,8,347480
363,7,347480
382,7,347480
404,8,347480
365,8,347480
375,7,347480
391,8,347480
407,8,347480
387,8,347480
418,8,347480
426,7,347480
401,8,347480
358,8,347480
0,7,368200
0,8,368200
0,8,368200
0,8,368200
0,7,368200
0,7,368200
0,7,368200
0,8,368200
0,8,368200
0,8,368200
0,7,368200
0,8,368200
0,7,368200
0,8,368200
0,7,368200
0,7,368200
0,7,368200
0,8,368200
0,8,368200
0,8,368200
0,7,368200
0,8,368200
0,7,368200
0,7,368200
0,7,368200
0,8,368200
0,7,368200
0,9,368200
0,7,368200
0,7,368200
0,9,368200
0,9,368200
0,7,368200
0,7,368200
0,8,368200
0,7,368200
0,9,368200
0,8,368200
0,7,368200
0,7,368200
0,7,368200
0,7,368200
0,7,368200
0,8,368200
0,8,368200
0,7,368200
0,9,368200
0,7,368200
0,8,368200
0,8,368200
0,7,368200
429,8,389520
402,7,389520
426,7,389520
425,8,389520
432,7,389520
415,8,389520
463,7,389520
455,8,389520
423,7,389520
441,8,389520
448,8,389520
429,8,389520
428,7,389520
419,7,389520
406,8,389520
426,7,389520
427,7,389520
402,9,389520
456,7,389520
436,8,389520
406,7,389520
436,8,389520
423,8,389520
429,7,389520
450,8,389520
422,7,389520
391,7,389520
398,8,389520
440,8,389520
421,7,389520
432,8,389520
463,7,389520
432,8,389520
418,8,389520
431,9,389520
431,8,389520
452,8,389520
449,7,389520
410,7,389520
442,8,389520
433,8,389520
448,9,389520
398,9,389520
414,8,389520
462,7,389520
467,8,389520
447,8,389520
400,7,389520
406,8,389520
489,7,389520
438,7,389520
0,8,411440
0,8,411440
0,7,411440
0,8,411440
0,7,411440
0,9,411440
0,9,411440
0,7,411440
0,8,411440
0,8,411440
0,8,411440
0,8,411440
0,7,411440
0,7,411440
0,8,411440
0,7,411440
0,7,411440
0,7,411440
0,8,411440
0,9,411440
0,8,411440
0,8,411440
0,9,411440
0,8,411440
0,8,411440
0,7,411440
0,7,411440
0,7,411440
0,9,411440
0,7,411440
0,8,411440
0,7,411440
0,8,411440
0,8,411440
0,8,411440
0,7,411440
0,8,411440
0,7,411440
0,7,411440
0,7,411440
0,7,411440
0,8,411440
0,8,411440
0,8,411440
0,8,411440
0,7,411440
0,7,411440
0,7,411440
0,8,411440
0,8,411440
0,8,411440
449,9,433960
449,8,433960
500,8,433960
495,8,433960
483,8,433960
526,7,433960
439,7,433960
478,9,433960
456,7,433960
458,8,433960
498,8,433960
462,8,433960
466,7,433960
487,8,433960
492,7,433960
450,7,433960
458,9,433960
463,8,433960
472,8,433960
474,7,433960
507,8,433960
492,8,433960
444,7,433960
533,9,433960
498,9,433960
488,7,433960
510,7,433960
450,7,433960
544,8,433960
490,8,433960
442,7,433960
493,7,433960
449,9,433960
461,7,433960
464,7,433960
431,7,433960
449,7,433960
470,9,433960
498,8,433960
431,7,433960
451,7,433960
499,10,433960
514,8,433960
505,7,433960
470,7,433960
491,7,433960
510,7,433960
443,7,433960
447,7,433960
467,8,433960
478,8,433960
0,7,457080
0,8,457080
0,6,457080
0,7,457080
0,8,457080
0,7,457080
0,8,457080
0,8,457080
0,7,457080
0,7,457080
0,8,457080
0,7,457080
0,7,457080
0,7,457080
0,8,457080
0,8,457080
0,7,457080
0,8,457080
0,8,457080
0,7,457080
0,7,457080
0,8,457080
0,8,457080
0,9,457080
0,7,457080
0,7,457080
0,8,457080
0,7,457080
0,8,457080
0,7,457080
0,7,457080
0,7,457080
0,8,457080
0,7,457080
0,8,457080
0,8,457080
0,7,457080
0,8,457080
0,9,457080
0,7,457080
0,7,457080
0,8,457080
0,8,457080
0,7,457080
0,8,457080
0,8,457080
0,8,457080
0,6,457080
0,8,457080
0,7,457080
0,8,457080
530,7,480800
528,7,480800
487,10,480800
541,7,480800
626,8,480800
542,8,480800
483,8,480800
494,9,480800
509,9,480800
545,9,480800
